trade_id,timestamp_et,symbol,sig,atr_scale,entry_px,exit_px,exit_reason,pnl_pct,holding_bars,result
6da927fc,2026-05-01 13:50:00,QQQ,0.3816,0.878,675.2838,675.22,신호소멸,-9.4e-05,0,0.0
697bf37a,2026-05-01 14:05:00,QQQ,0.2348,0.878,674.9037,674.67,신호소멸,-0.000346,0,0.0
4251dcc3,2026-05-01 14:35:00,QQQ,0.274,0.878,674.3037,673.89,신호소멸,-0.000614,0,0.0
686d7fd7,2026-05-01 14:54:00,QQQ,0.438,0.878,673.5337,673.56,신호소멸,3.9e-05,0,1.0
250470cc,2026-05-01 15:13:00,QQQ,0.4631,0.878,674.7137,674.88,신호소멸,0.000246,0,1.0
edd1604c,2026-05-01 15:26:00,QQQ,0.3454,0.878,675.4038,675.27,신호소멸,-0.000198,0,0.0
7cbe52f6,2026-05-01 15:41:00,QQQ,0.2351,0.878,675.1888,675.929,신호소멸,0.001096,0,1.0
90af8d79,2026-05-04 10:11:00,QQQ,0.2146,0.864,675.1138,675.929,신호소멸,0.001208,0,1.0
93819da6,2026-05-04 10:34:00,QQQ,0.3377,0.864,675.7338,675.8399,신호소멸,0.000157,0,1.0
18afcab8,2026-05-04 10:47:00,QQQ,0.2148,0.864,676.5438,675.23,신호소멸,-0.001942,0,0.0
