signal_time,symbol,signal_score,obi_raw,tfi_raw,is_signal,ret_1s,ret_5s,ret_10s,ret_30s,ret_60s
2025-04-03 10:00:00-04:00,QQQ,-0.010666,0.191987,-0.119787,False,-0.00180072,-0.00174615,-0.00066572,-0.00067663,-0.0008949
2025-04-03 10:01:00-04:00,QQQ,-0.062032,-0.111768,-0.035251,False,0.00024031,0.00069909,-2.185e-05,-0.00072093,0.0001088
2025-04-03 10:02:00-04:00,QQQ,0.004108,0.097442,-0.046149,False,6.335e-05,-0.00023985,0.00010966,-8.956e-05,-0.00028354
2025-04-03 10:03:00-04:00,QQQ,-0.062024,-0.046017,-0.070643,False,-0.00013438,-0.00030765,-0.00048071,-0.00111436,-0.00250186
2025-04-03 10:04:00-04:00,QQQ,0.062971,0.377457,-0.106368,False,-0.0002081,0.0002081,0.00010514,-0.00016429,-0.00053667
2025-04-03 10:05:00-04:00,QQQ,-0.117548,-0.130571,-0.110536,False,0.00021479,0.00050409,0.00048217,0.00050146,0.00095579
2025-04-03 10:06:00-04:00,QQQ,-0.030104,-0.07581,-0.005494,False,0.00013794,0.0002275,-0.00021042,-9.328e-05,-0.00126142
2025-04-03 10:07:00-04:00,QQQ,-0.017176,-0.110346,0.032992,False,6.533e-05,-6.577e-05,-9.033e-05,-0.00052617,0.00123868
2025-04-03 10:08:00-04:00,QQQ,0.066679,0.016152,0.093886,False,0.00053646,0.0002956,0.00042698,-0.00075543,-0.0009525
2025-04-03 10:09:00-04:00,QQQ,0.068658,0.05046,0.078457,False,-2.74e-05,0.00021041,0.00039451,-0.0002218,-0.00033205
2025-04-03 10:10:00-04:00,QQQ,-0.0133,-0.167301,0.069624,False,-0.00030366,-0.00012826,-0.0002392,-0.00014887,-0.00102717
2025-04-03 10:11:00-04:00,QQQ,-0.053068,-0.061938,-0.048292,False,1.097e-05,6.584e-05,-0.00015363,-0.0002085,-2.48e-05
2025-04-03 10:12:00-04:00,QQQ,-0.103086,-0.274388,-0.010846,False,-0.00012883,0.00037596,0.00014332,-0.00033734,-0.00017251
2025-04-03 10:13:00-04:00,QQQ,-0.008344,-0.047169,0.012562,False,0.00015344,4.368e-05,-9.9e-05,-0.00076852,-8.803e-05
2025-04-03 10:14:00-04:00,QQQ,0.136991,-0.096586,0.262764,False,0.00024149,0.00021602,0.00039231,0.00073873,0.00103181
2025-04-03 10:15:00-04:00,QQQ,0.077069,-0.318099,0.289852,False,0.00072372,0.00076758,0.00048248,0.0009189,0.00118426
2025-04-03 10:16:00-04:00,QQQ,0.27163,0.271357,0.271777,True,-4.381e-05,-0.00048213,-0.00072374,0.00026286,0.00013143
2025-04-03 10:17:00-04:00,QQQ,0.136827,-0.06531,0.24567,False,1.117e-05,0.00044877,3.504e-05,2.19e-05,-0.00021902
2025-04-03 10:18:00-04:00,QQQ,0.12646,-0.066454,0.230337,False,0.00012049,8.631e-05,-0.00039366,-0.0007996,-0.00122678
2025-04-03 10:19:00-04:00,QQQ,-0.024489,-0.187261,0.063156,False,2.193e-05,2.193e-05,0.0,8.773e-05,-0.00072381
2025-04-03 10:20:00-04:00,QQQ,-0.081647,-0.097297,-0.073221,False,-0.00010975,0.0001317,-5.93e-06,0.0001756,-0.00035119
2025-04-03 10:21:00-04:00,QQQ,0.121842,0.338327,0.005274,False,0.0,-0.00028544,-0.00043036,0.0,0.0004611
2025-04-03 10:22:00-04:00,QQQ,0.097127,0.306202,-0.015451,False,0.00030441,0.00032921,0.00013168,0.00010974,-0.00065841
2025-04-03 10:23:00-04:00,QQQ,0.171252,0.545507,-0.03027,False,4.129e-05,7.687e-05,0.00041727,-2.196e-05,-0.00026354
2025-04-03 10:24:00-04:00,QQQ,0.072415,0.540365,-0.179558,False,-2.197e-05,3.295e-05,0.00032995,-0.00041738,-0.00017574
2025-04-03 10:25:00-04:00,QQQ,-0.332549,-0.425282,-0.282616,False,-6.591e-05,0.00027508,0.00017577,0.00235092,0.00289889
2025-04-03 10:26:00-04:00,QQQ,-0.154319,0.188204,-0.338754,False,0.0002423,0.0003273,0.00017658,0.00022039,-0.00057858
2025-04-03 10:27:00-04:00,QQQ,-0.138812,0.150115,-0.294387,False,3.222e-05,-0.00025296,-0.0003858,0.00049233,0.00099672
2025-04-03 10:28:00-04:00,QQQ,-0.087891,0.209922,-0.248252,False,-6.57e-05,-8.759e-05,4.358e-05,-0.00111683,-0.00120793
2025-04-03 10:29:00-04:00,QQQ,-0.052751,0.149218,-0.161504,False,6.928e-05,9.121e-05,0.00079281,0.00066126,0.00066126
2025-04-03 10:30:00-04:00,QQQ,0.038668,-0.096591,0.111499,False,-0.00017528,0.00065732,0.00113672,0.00056968,0.00043536
2025-04-03 10:31:00-04:00,QQQ,0.051152,-0.151996,0.160539,False,4.665e-05,-9.571e-05,-6.286e-05,6.592e-05,-0.00017236
2025-04-03 10:32:00-04:00,QQQ,0.182862,0.16315,0.193476,False,-0.00013143,-3.264e-05,-0.00041619,0.00024095,0.00061334
2025-04-03 10:33:00-04:00,QQQ,-0.032731,-0.352074,0.139223,False,2.2e-07,-8.757e-05,-0.00019965,-0.00146673,-0.00181699
2025-04-03 10:34:00-04:00,QQQ,-0.053788,-0.319862,0.089483,False,-2.456e-05,-0.00030726,-0.00037283,-0.00015681,-0.00054828
2025-04-03 10:35:00-04:00,QQQ,-0.024871,-0.059388,-0.006285,False,0.0,0.00028504,2.194e-05,-0.00032915,-0.00059247
2025-04-03 10:36:00-04:00,QQQ,0.029624,0.044222,0.021763,False,0.00013174,-2.459e-05,0.00032934,-0.00028543,-0.0004198
2025-04-03 10:37:00-04:00,QQQ,-0.266911,-0.491149,-0.146167,False,-8.698e-05,-0.00016211,-0.00012916,-0.00015112,-0.00054694
2025-04-03 10:38:00-04:00,QQQ,-0.033928,0.375365,-0.254316,False,-8.681e-05,2.461e-05,8.835e-05,0.00030922,-0.00036219
2025-04-03 10:39:00-04:00,QQQ,-0.057009,0.311951,-0.25568,False,6.376e-05,0.00047269,0.00057998,0.00062659,0.00073651
2025-04-03 10:40:00-04:00,QQQ,-0.167443,-0.011448,-0.251441,False,0.00013028,0.00024166,3.295e-05,-0.00019772,-0.0008568
2025-04-03 10:41:00-04:00,QQQ,-0.186191,0.092378,-0.33619,False,-4.398e-05,-0.0001924,-8.795e-05,0.00012093,0.00101146
2025-04-03 10:42:00-04:00,QQQ,-0.288871,-0.230674,-0.320208,False,-4.393e-05,0.00033015,-0.00024163,-0.00099945,-0.00173531
2025-04-03 10:43:00-04:00,QQQ,-0.274207,-0.429561,-0.190555,False,0.0,-0.00026405,-0.00039607,0.00019804,0.00042908
2025-04-03 10:44:00-04:00,QQQ,-0.209243,-0.268404,-0.177387,False,-9.898e-05,-3.563e-05,-0.00015946,-0.0003959,0.00026394
2025-04-03 10:45:00-04:00,QQQ,-0.055726,0.199127,-0.192955,False,-5.497e-05,0.00012094,5.233e-05,-0.00084657,-0.00182486
2025-04-03 10:46:00-04:00,QQQ,-0.08868,-0.292392,0.021011,False,-3.348e-05,-8.613e-05,-3.326e-05,-0.00028307,5.485e-05
2025-04-03 10:47:00-04:00,QQQ,0.072334,0.069153,0.074047,False,-0.00026808,-0.00035245,-0.00048461,-0.00070643,-0.00090314
2025-04-03 10:48:00-04:00,QQQ,0.003425,-0.023577,0.017964,False,4.388e-05,0.00013229,-0.0001098,-0.00036379,-0.00017925
2025-04-03 10:49:00-04:00,QQQ,0.250485,0.650853,0.034902,True,-1.919e-05,0.00026727,0.0007416,-0.0001537,-0.00063818
2025-04-03 10:50:00-04:00,QQQ,0.057486,0.01798,0.078758,False,-4.435e-05,7.039e-05,-0.00013085,-0.00090315,-0.00099142
2025-04-03 10:51:00-04:00,QQQ,0.081487,-0.121989,0.191052,False,0.00022088,0.00036069,2.2e-07,0.00027521,-4.418e-05
2025-04-03 10:53:00-04:00,QQQ,-0.036766,-0.561371,0.245714,False,0.00026492,0.00011038,-0.0001329,-0.00068437,-0.00078372
2025-04-03 10:54:00-04:00,QQQ,0.08192,-0.190477,0.228595,False,0.00015466,-2.209e-05,6.628e-05,-6.628e-05,0.00103841
2025-04-03 10:55:00-04:00,QQQ,0.094818,-0.215215,0.261758,False,0.00012139,6.621e-05,0.00023152,-0.00030016,0.00058488
2025-04-03 10:56:00-04:00,QQQ,-0.154935,-0.521329,0.042354,False,-5.515e-05,0.00025367,0.00024264,-0.00011029,-0.00055145
2025-04-03 10:57:00-04:00,QQQ,-0.038035,-0.165136,0.030403,False,8.652e-05,-0.0001876,0.00026484,0.00028691,0.0002207
2025-04-03 10:58:00-04:00,QQQ,-0.059043,-0.409388,0.129604,False,6.62e-05,-4.413e-05,-0.00022065,-0.00026478,-0.0005075
2025-04-03 10:59:00-04:00,QQQ,0.16415,0.171642,0.160116,False,-6.623e-05,-0.00013246,-0.00019891,-0.00064022,-0.00068437
2025-04-03 11:00:00-04:00,QQQ,0.130645,0.109882,0.141824,False,-6.627e-05,0.00104052,0.00055428,0.00086157,0.00090576
2025-04-03 11:01:00-04:00,QQQ,0.198439,0.371464,0.105271,False,-0.00021829,-8.829e-05,-0.00024102,-2.229e-05,-0.00044364
2025-04-03 11:02:00-04:00,QQQ,0.027068,-0.298218,0.202222,False,-6.404e-05,-0.00017268,-0.00028485,0.0069137,-0.00021861
2025-04-03 11:03:00-04:00,QQQ,-0.078664,-0.475465,0.134998,False,0.0002403,-0.00011286,-8.967e-05,-0.00027608,0.00015195
2025-04-03 11:04:00-04:00,QQQ,0.028069,-0.145001,0.12126,False,0.00013515,0.00023452,0.00017666,0.00042223,0.0004962
2025-04-03 11:05:00-04:00,QQQ,-0.003448,-0.21581,0.1109,False,9.16e-05,-0.00020637,-0.00049552,-0.0011963,-0.00159669
2025-04-03 11:06:00-04:00,QQQ,0.003999,0.117034,-0.056866,False,-0.00017708,-0.00022129,2.012e-05,0.00050825,-0.00033183
2025-04-03 11:07:00-04:00,QQQ,-0.201819,-0.300545,-0.148658,False,6.634e-05,-0.00033172,-0.00014374,-0.00123842,-0.00131582
2025-04-03 11:08:00-04:00,QQQ,-0.041328,-0.036701,-0.04382,False,5.381e-05,0.00082906,0.00111826,0.00127326,0.001161
2025-04-03 11:09:00-04:00,QQQ,-0.062946,0.118471,-0.160632,False,-2.057e-05,-9.51e-06,-7.166e-05,-0.00022759,9.002e-05
2025-04-03 11:10:00-04:00,QQQ,-8.1e-05,0.126808,-0.068406,False,-8.846e-05,0.00017693,0.00053079,0.0006856,0.00066348
2025-04-03 11:11:00-04:00,QQQ,-0.099935,-0.348128,0.033707,False,0.00011073,0.00067409,0.00107965,0.00216594,0.00222119
2025-04-03 11:12:00-04:00,QQQ,0.262739,-0.144409,0.481972,True,0.00012129,0.00027301,0.00051823,0.00029771,0.00069465
2025-04-03 11:13:00-04:00,QQQ,0.236944,-0.267673,0.50866,False,4.407e-05,-0.00011019,-0.00025343,0.00033056,0.00013222
2025-04-03 11:17:00-04:00,QQQ,0.365799,0.240905,0.43305,True,-5.505e-05,-0.00036401,0.00023122,-0.00012112,0.00064963
2025-04-03 11:19:00-04:00,QQQ,0.194051,-0.126991,0.366919,False,0.00021998,-6.599e-05,-4.4e-05,-0.00062694,-0.00063794
2025-04-03 11:20:00-04:00,QQQ,0.207274,-0.016653,0.327851,False,1.101e-05,-0.0001543,-4.424e-05,0.00025468,-0.00072639
2025-04-03 11:22:00-04:00,QQQ,-0.005121,-0.333292,0.171586,False,-2.249e-05,-0.0001411,-0.00026501,0.00046079,0.00055339
2025-04-03 11:23:00-04:00,QQQ,-0.067637,-0.286478,0.050201,False,6.611e-05,0.00103565,0.00102464,6.611e-05,0.00092548
2025-04-03 11:24:00-04:00,QQQ,0.136282,0.366673,0.012225,False,2.268e-05,0.00057238,0.00051735,-0.00070447,-4.403e-05
2025-04-03 11:25:00-04:00,QQQ,0.230421,0.076204,0.313462,False,-0.00031923,-0.00026507,3.368e-05,0.00015213,0.00096869
2025-04-03 11:26:00-04:00,QQQ,0.162358,-0.172225,0.342518,False,4.399e-05,0.00050367,0.00050587,0.00030792,-0.00061123
2025-04-03 11:27:00-04:00,QQQ,0.150821,-0.21,0.34511,False,0.00091971,0.00040252,0.00054338,0.00074365,0.00111778
2025-04-03 11:28:00-04:00,QQQ,0.192692,-0.110173,0.355772,False,0.0,0.00019785,0.00012091,-0.00031876,-0.00094528
2025-04-03 11:29:00-04:00,QQQ,0.292179,0.155077,0.366003,True,-0.00011376,-0.00038507,-0.00072614,-0.00052832,-0.00101219
2025-04-03 11:30:00-04:00,QQQ,0.181697,0.219449,0.16137,False,-0.00028634,0.0004185,0.00017621,0.00072687,0.00110132
2025-04-03 11:31:00-04:00,QQQ,-0.083503,-0.202855,-0.019237,False,-0.00019824,4.4e-05,-4.224e-05,0.00033003,-0.0006484
2025-04-03 11:32:00-04:00,QQQ,-0.077674,-0.188794,-0.01784,False,7.64e-05,-0.00020982,0.00030757,0.00089101,0.00119924
2025-04-03 11:33:00-04:00,QQQ,0.056465,0.372431,-0.113671,False,6.597e-05,-0.00053876,-0.00048378,-0.00059373,0.00046179
2025-04-03 11:34:00-04:00,QQQ,-0.072719,-0.135738,-0.038785,False,0.0001099,0.00048356,0.00049455,0.0009891,0.00057148
2025-04-03 11:35:00-04:00,QQQ,0.04677,0.163094,-0.015866,False,0.00030754,-2.197e-05,-0.0001318,-0.00050547,-0.0010105
2025-04-03 11:36:00-04:00,QQQ,-0.131057,-0.470307,0.051616,False,-3.52e-06,-4.398e-05,-0.00061571,-5.497e-05,0.00078063
2025-04-03 11:37:00-04:00,QQQ,0.086983,0.120413,0.068983,False,7.69e-05,0.00047241,0.00053833,0.00029663,0.00121947
2025-04-03 11:38:00-04:00,QQQ,0.098982,0.021014,0.140965,False,7.176e-05,0.00021946,-5.486e-05,-6.869e-05,0.00035113
2025-04-03 11:39:00-04:00,QQQ,-0.055991,-0.453466,0.158034,False,-6.581e-05,-0.00037295,-0.00094333,-0.00048264,8.775e-05
2025-04-03 11:40:00-04:00,QQQ,-0.050927,-0.161442,0.008581,False,4.387e-05,-8.774e-05,0.00017549,0.00063615,0.00035098
2025-04-03 11:41:00-04:00,QQQ,-0.04952,0.20589,-0.187048,False,0.00035085,0.00087714,0.00094292,0.00024121,0.0008995
2025-04-03 11:42:00-04:00,QQQ,-0.212858,-0.124018,-0.260695,False,0.00028437,0.000613,0.00026247,0.00015292,-0.00010998
2025-04-03 11:43:00-04:00,QQQ,-0.152483,-0.234639,-0.108245,False,8.764e-05,8.764e-05,0.00012051,-0.00038344,-0.00052718
2025-04-03 11:44:00-04:00,QQQ,0.080105,0.426119,-0.106211,False,4.516e-05,2.85e-06,-0.00041521,-0.00057963,2.324e-05
2025-04-03 11:45:00-04:00,QQQ,0.025077,0.039196,0.017474,False,-8.769e-05,0.00016442,0.00063574,-0.00089859,-0.00155647
2025-04-03 11:46:00-04:00,QQQ,0.040662,-0.445009,0.302177,False,0.00015369,0.00019585,6.587e-05,0.00019475,-0.00039873
2025-04-03 11:47:00-04:00,QQQ,0.113931,-0.497799,0.443324,False,6.941e-05,-0.00010631,-6.26e-05,-8.61e-05,-0.00058954
2025-04-03 11:48:00-04:00,QQQ,0.274661,0.220315,0.303924,True,-4.396e-05,0.00041758,0.00043956,0.00050549,0.00142703
2025-04-03 11:49:00-04:00,QQQ,0.227387,0.137336,0.275876,False,5.333e-05,0.00014858,0.00047339,0.00039394,-0.00038253
2025-04-03 11:50:00-04:00,QQQ,0.010889,-0.333185,0.19616,False,-0.00016466,-0.00021626,-0.00069159,-0.00081958,-0.00156979
2025-04-03 11:51:00-04:00,QQQ,0.087166,-0.204108,0.244006,False,2.199e-05,0.0,2.199e-05,-0.00050576,-0.00054974
2025-04-03 11:52:00-04:00,QQQ,0.036394,0.084445,0.01052,False,-0.00012101,-8.801e-05,9.901e-05,-6.601e-05,9.901e-05
2025-04-03 11:53:00-04:00,QQQ,0.084519,0.141408,0.053886,False,5.478e-05,-0.000165,0.000121,0.00049499,0.00078296
2025-04-03 11:54:00-04:00,QQQ,0.09384,0.162705,0.056758,False,0.00021433,0.00056956,0.00070168,0.00131696,0.00184454
2025-04-03 11:55:00-04:00,QQQ,0.039839,-0.182879,0.159764,False,9.435e-05,0.00035107,-0.00017553,0.00025891,-0.00048272
2025-04-03 11:56:00-04:00,QQQ,0.228149,0.338964,0.16848,False,2.195e-05,0.0001754,0.00027441,0.00029855,0.00079029
2025-04-03 11:57:00-04:00,QQQ,0.184769,0.188772,0.182613,False,0.0,0.00027419,0.00050451,0.00040514,0.00028516
2025-04-03 11:58:00-04:00,QQQ,0.020236,-0.273835,0.178581,False,0.00013157,8.596e-05,0.00036183,0.00087562,0.00019868
2025-04-03 11:59:00-04:00,QQQ,0.200771,0.262339,0.167618,False,4.253e-05,-0.0008783,-0.00107584,-0.00122909,-0.00125101
2025-04-03 12:00:00-04:00,QQQ,0.107802,0.131742,0.094912,False,0.00024147,0.00017342,0.00010976,0.00070246,0.00113053
2025-04-03 12:01:00-04:00,QQQ,-0.032379,-0.110814,0.009855,False,5.482e-05,0.00018638,0.00073456,0.00025216,0.00020831
2025-04-03 12:02:00-04:00,QQQ,-0.146922,-0.371578,-0.025953,False,0.00010874,8.769e-05,2.192e-05,0.00060287,0.00040557
2025-04-03 12:03:00-04:00,QQQ,-0.074365,-0.095856,-0.062793,False,7.714e-05,0.00016435,5.478e-05,-0.00020818,-0.00051497
2025-04-03 12:04:00-04:00,QQQ,0.060552,0.273758,-0.054251,False,1.096e-05,-0.0002631,-6.599e-05,-0.00025214,-0.00033984
2025-04-03 12:05:00-04:00,QQQ,0.050884,0.078345,0.036098,False,9.892e-05,0.00011668,0.00021932,0.00058121,0.00110759
2025-04-03 12:06:00-04:00,QQQ,0.317178,-0.162398,0.575411,True,8.763e-05,8.763e-05,6.572e-05,-0.00065747,-0.00087633
2025-04-03 12:11:00-04:00,QQQ,-0.035387,-0.169589,0.036876,False,-6.319e-05,0.00019748,0.00017554,0.00039321,0.00109734
2025-04-03 12:12:00-04:00,QQQ,-0.075578,-0.239398,0.012632,False,8.482e-05,0.00048198,0.00087476,0.00072462,0.00039431
2025-04-03 12:13:00-04:00,QQQ,0.221819,0.430829,0.109275,False,0.00017528,-0.00011831,-0.00013146,0.00142413,0.00118312
2025-04-03 12:14:00-04:00,QQQ,0.050018,-0.042133,0.099638,False,2.188e-05,0.00028121,0.00028449,-0.00035014,4.377e-05
2025-04-03 12:15:00-04:00,QQQ,0.487643,0.131136,0.679608,True,4.377e-05,0.00017506,0.00028448,2.188e-05,-0.00021883
2025-04-03 12:20:00-04:00,QQQ,0.312022,0.079883,0.43702,True,0.0,-5.463e-05,-0.00028408,-0.00089596,0.00010926
2025-04-03 12:22:00-04:00,QQQ,0.089367,-0.275066,0.2856,False,-6.012e-05,8.723e-05,0.0004602,0.00043834,0.00019785
2025-04-03 12:23:00-04:00,QQQ,0.096502,-0.286433,0.302698,False,1.923e-05,-0.00024044,-0.00017486,-0.00015301,-0.00017705
2025-04-03 12:24:00-04:00,QQQ,0.113289,-0.093389,0.224578,False,-0.0001292,-8.526e-05,-4.154e-05,-0.00056622,0.0002208
2025-04-03 12:25:00-04:00,QQQ,0.211643,0.271842,0.179229,False,0.00010491,-8.743e-05,-0.00061221,-0.00124585,-0.00194461
2025-04-03 12:26:00-04:00,QQQ,0.045117,-0.143598,0.146732,False,-6.636e-05,-0.0002306,-6.636e-05,0.00019644,-0.00043865
2025-04-03 12:27:00-04:00,QQQ,0.100268,0.023616,0.141543,False,0.00015336,-0.00013145,-2.191e-05,0.00065727,0.00085446
2025-04-03 12:28:00-04:00,QQQ,0.185958,0.414308,0.062999,False,0.0001204,8.756e-05,4.378e-05,0.0006786,0.00094129
2025-04-03 12:29:00-04:00,QQQ,0.447803,0.150562,0.607856,True,6.299e-05,3.28e-05,2.012e-05,0.00051613,0.00072171
2025-04-03 12:34:00-04:00,QQQ,0.272355,0.201603,0.310453,True,4.382e-05,0.00010954,3.29e-06,-0.00056963,-0.00105162
2025-04-03 12:35:00-04:00,QQQ,0.249683,0.116142,0.321589,False,-8.773e-05,0.0004167,0.00023949,0.00019739,4.386e-05
2025-04-03 12:36:00-04:00,QQQ,0.153179,-0.153756,0.318452,False,2.193e-05,-0.00010965,-0.00026317,-0.00017545,-0.00035089
2025-04-03 12:39:00-04:00,QQQ,0.410214,0.272395,0.484425,True,5.485e-05,-0.00028962,-8.93e-05,-4.388e-05,0.00061434
2025-04-03 12:43:00-04:00,QQQ,0.242172,-0.010971,0.37848,False,0.00022638,0.00013889,1.859e-05,0.00019357,0.00023732
2025-04-03 12:44:00-04:00,QQQ,0.123528,-0.234585,0.316357,False,0.0001312,-0.00026525,-0.00063416,-0.00190247,-0.00222611
2025-04-03 12:45:00-04:00,QQQ,0.271069,0.188573,0.315489,True,-4.822e-05,1.753e-05,-0.00035504,-4.38e-06,-0.00042079
2025-04-03 12:46:00-04:00,QQQ,0.044701,-0.015823,0.07729,False,-8.77e-05,-6.841e-05,2.85e-06,-0.00046022,-0.00026311
2025-04-03 12:47:00-04:00,QQQ,-0.022775,-0.244585,0.09666,False,-0.00012062,2.193e-05,-1.097e-05,6.36e-05,4.167e-05
2025-04-03 12:48:00-04:00,QQQ,0.217135,0.450555,0.091446,False,3.509e-05,-0.00019518,-0.0003158,0.00072589,0.00115112
2025-04-03 12:49:00-04:00,QQQ,0.153575,0.157683,0.151363,False,0.00012267,-7.426e-05,0.00018729,0.00010098,0.00053909
2025-04-03 12:50:00-04:00,QQQ,0.028943,-0.292655,0.202111,False,-0.00019485,-0.0004729,-0.00026272,-0.00137468,-0.00218933
2025-04-03 12:51:00-04:00,QQQ,0.124006,0.047282,0.165319,False,2.984e-05,5.485e-05,-0.00010971,5.266e-05,0.00028524
2025-04-03 12:52:00-04:00,QQQ,0.17945,0.221368,0.156879,False,0.00010968,0.00035096,0.00035096,0.00046064,0.00054838
2025-04-03 12:53:00-04:00,QQQ,0.131289,0.158864,0.116441,False,-8.769e-05,-0.00016442,-9.865e-05,-0.00036173,-0.00134827
2025-04-03 12:54:00-04:00,QQQ,0.102242,0.021851,0.145529,False,-9.879e-05,-1.12e-05,-0.00038439,-0.00047198,-0.00066956
2025-04-03 12:55:00-04:00,QQQ,-0.070068,-0.157831,-0.022811,False,-0.00018672,-0.00028558,-0.00056017,-1.098e-05,-0.00019771
2025-04-03 12:56:00-04:00,QQQ,0.30057,0.354415,0.271576,True,-2.64e-06,1.934e-05,-0.00014282,0.00043943,0.00062619
2025-04-03 12:58:00-04:00,QQQ,0.106356,-0.159476,0.249496,False,0.00013188,0.00018683,0.00026375,0.00021716,0.00028573
2025-04-03 12:59:00-04:00,QQQ,0.123518,-0.080941,0.233612,False,-6.548e-05,0.0,-0.00030762,0.00068117,0.00035157
2025-04-03 13:00:00-04:00,QQQ,0.242848,0.06042,0.341079,False,-4.393e-05,0.00032948,0.00019769,0.00065874,0.0013836
2025-04-03 13:01:00-04:00,QQQ,0.112543,0.207245,0.06155,False,-2.172e-05,0.00026366,0.00019764,-6.559e-05,-0.00057009
2025-04-03 13:02:00-04:00,QQQ,-0.011864,-0.217604,0.098918,False,0.00015363,0.00026337,0.00015188,-0.00021575,0.00013169
2025-04-03 13:03:00-04:00,QQQ,0.136322,0.224975,0.088586,False,-0.00026334,-0.00046084,-0.0006364,-0.00102043,-0.00094362
2025-04-03 13:04:00-04:00,QQQ,-0.018891,-0.261646,0.111823,False,-0.00012081,5.491e-05,-0.00021416,0.00040636,0.00030752
2025-04-03 13:05:00-04:00,QQQ,0.093601,0.269183,-0.000943,False,-6.588e-05,0.00020641,0.00030676,0.0003733,-2.459e-05
2025-04-03 13:06:00-04:00,QQQ,0.06289,0.084531,0.051237,False,-0.00015108,-5.226e-05,5.753e-05,0.00046378,0.00096752
2025-04-03 13:07:00-04:00,QQQ,0.187573,-0.261355,0.429304,False,-6.45e-05,0.00026457,0.00024066,0.00028892,0.00065946
2025-04-03 13:08:00-04:00,QQQ,0.11813,-0.389549,0.391496,False,-1.096e-05,4.319e-05,0.00015347,-0.00041852,-0.00187447
2025-04-03 13:09:00-04:00,QQQ,0.186023,-0.25623,0.424159,False,-0.00011685,-5.491e-05,0.00021965,8.786e-05,-5.513e-05
2025-04-03 13:10:00-04:00,QQQ,0.213,-0.336577,0.508927,False,-0.00015618,-0.00025239,-0.00017287,-0.00026337,-0.00045008
2025-04-03 13:11:00-04:00,QQQ,0.394114,0.111521,0.54628,True,-8.79e-05,-0.00014284,0.00020877,0.00087903,0.00135701
2025-04-03 13:12:00-04:00,QQQ,0.179527,-0.313729,0.445126,False,-9.327e-05,-0.00115239,-0.00013716,0.00021397,-0.00070425
2025-04-03 13:16:00-04:00,QQQ,0.817952,0.715695,0.873013,True,-0.00016002,0.00014268,-0.00010975,8.78e-05,-0.00037337
2025-04-03 13:21:00-04:00,QQQ,0.163917,0.440408,0.015037,False,-0.00013194,0.0,-2.199e-05,-0.00012094,-0.00054974
2025-04-03 13:22:00-04:00,QQQ,0.06126,0.157231,0.009583,False,-8.801e-05,2.2e-05,-0.00015401,-0.00048954,-0.00083607
2025-04-03 13:23:00-04:00,QQQ,0.20745,0.001907,0.318127,False,-2.202e-05,-0.00017616,-0.00017836,4.404e-05,0.00116597
2025-04-03 13:24:00-04:00,QQQ,0.281458,0.217737,0.315769,True,-0.0004058,-0.00032882,-0.00051577,-0.00057076,-0.00017486
